carid,mpgcity,mpghighway,mpgmixed
43634,34.56,57.60000000000001,46.080000000000005
43635,48.599999999999994,81.0,64.8
43636,37.125,61.875,49.5
43637,37.800000000000004,63.00000000000001,50.400000000000006
43638,48.599999999999994,81.0,64.8
43639,42.120000000000005,70.2,56.160000000000004
43640,37.800000000000004,63.00000000000001,50.400000000000006
43641,15.840000000000003,26.400000000000006,21.120000000000005
43642,21.599999999999998,36.0,28.799999999999997
43643,37.800000000000004,63.00000000000001,50.400000000000006
43644,32.400000000000006,54.0,43.2
43645,15.840000000000003,26.400000000000006,21.120000000000005
43646,36.449999999999996,60.74999999999999,48.599999999999994
43647,30.240000000000002,50.4,40.32
43648,38.88,64.80000000000001,51.84
43649,15.840000000000003,26.400000000000006,21.120000000000005
43650,52.650000000000006,87.75,70.2
43651,37.125,61.875,49.5
43652,30.240000000000002,50.4,40.32
43653,32.400000000000006,54.0,43.2
43654,37.800000000000004,63.00000000000001,50.400000000000006
43655,15.840000000000003,26.400000000000006,21.120000000000005
43656,64.80000000000001,108.0,86.4
43657,48.599999999999994,81.0,64.8
43658,21.599999999999998,36.0,28.799999999999997
43659,32.400000000000006,54.0,43.2
43660,38.88,64.80000000000001,51.84
43661,32.400000000000006,54.0,43.2
43662,19.439999999999998,32.4,25.919999999999998
43663,42.120000000000005,70.2,56.160000000000004
43664,21.599999999999998,36.0,28.799999999999997
43665,40.5,67.5,54.0
43666,27.0,45.0,36.0
43667,52.650000000000006,87.75,70.2
43668,21.599999999999998,36.0,28.799999999999997
43669,32.400000000000006,54.0,43.2
43670,48.599999999999994,81.0,64.8
43671,37.125,61.875,49.5
43672,54.0,90.0,72.0
43673,32.400000000000006,54.0,43.2
43674,21.599999999999998,36.0,28.799999999999997
43675,37.800000000000004,63.00000000000001,50.400000000000006
43676,36.449999999999996,60.74999999999999,48.599999999999994
43677,38.88,64.80000000000001,51.84
43678,27.0,45.0,36.0
43679,15.840000000000003,26.400000000000006,21.120000000000005
43680,38.88,64.80000000000001,51.84
43681,36.449999999999996,60.74999999999999,48.599999999999994
43682,63.17999999999999,105.3,84.24
43683,64.80000000000001,108.0,86.4
43684,52.650000000000006,87.75,70.2
43685,42.120000000000005,70.2,56.160000000000004
43686,52.650000000000006,87.75,70.2
43687,37.125,61.875,49.5
43688,37.800000000000004,63.00000000000001,50.400000000000006
43689,19.439999999999998,32.4,25.919999999999998
43690,36.449999999999996,60.74999999999999,48.599999999999994
43691,48.599999999999994,81.0,64.8
43692,54.0,90.0,72.0
43693,40.5,67.5,54.0
43694,52.650000000000006,87.75,70.2
43695,42.120000000000005,70.2,56.160000000000004
43696,45.9,76.5,61.199999999999996
43697,19.439999999999998,32.4,25.919999999999998
43698,40.5,67.5,54.0
43699,42.120000000000005,70.2,56.160000000000004
43700,27.0,45.0,36.0
43701,27.0,45.0,36.0
43702,52.650000000000006,87.75,70.2
43703,34.56,57.60000000000001,46.080000000000005
43704,48.599999999999994,81.0,64.8
43705,37.800000000000004,63.00000000000001,50.400000000000006
43706,27.0,45.0,36.0
43707,37.125,61.875,49.5
43708,15.840000000000003,26.400000000000006,21.120000000000005
43709,21.599999999999998,36.0,28.799999999999997
43710,45.9,76.5,61.199999999999996
43711,32.400000000000006,54.0,43.2
43712,34.56,57.60000000000001,46.080000000000005
43713,27.0,45.0,36.0
43714,48.599999999999994,81.0,64.8
43715,15.840000000000003,26.400000000000006,21.120000000000005
43716,52.650000000000006,87.75,70.2
43717,63.17999999999999,105.3,84.24
43718,15.840000000000003,26.400000000000006,21.120000000000005
43719,45.9,76.5,61.199999999999996
43720,34.56,57.60000000000001,46.080000000000005
43721,37.800000000000004,63.00000000000001,50.400000000000006
43722,21.599999999999998,36.0,28.799999999999997
43723,52.650000000000006,87.75,70.2
43724,27.0,45.0,36.0
43725,37.125,61.875,49.5
43726,32.400000000000006,54.0,43.2
43727,52.650000000000006,87.75,70.2
43728,54.0,90.0,72.0
43729,38.88,64.80000000000001,51.84
43730,21.599999999999998,36.0,28.799999999999997
43731,64.80000000000001,108.0,86.4
43732,30.240000000000002,50.4,40.32
43733,63.17999999999999,105.3,84.24
43734,36.449999999999996,60.74999999999999,48.599999999999994
43735,64.80000000000001,108.0,86.4
43736,63.17999999999999,105.3,84.24
43737,38.88,64.80000000000001,51.84
43738,38.88,64.80000000000001,51.84
43739,81.0,135.0,108.0
43740,64.80000000000001,108.0,86.4
43741,30.240000000000002,50.4,40.32
43742,81.0,135.0,108.0
43743,19.439999999999998,32.4,25.919999999999998
43744,15.840000000000003,26.400000000000006,21.120000000000005
43745,52.650000000000006,87.75,70.2
43746,40.5,67.5,54.0
43747,42.120000000000005,70.2,56.160000000000004
43748,27.0,45.0,36.0
43749,38.88,64.80000000000001,51.84
43750,32.400000000000006,54.0,43.2
43751,37.125,61.875,49.5
43752,37.125,61.875,49.5
43753,37.800000000000004,63.00000000000001,50.400000000000006
43754,54.0,90.0,72.0
43755,38.88,64.80000000000001,51.84
43756,21.599999999999998,36.0,28.799999999999997
43757,32.400000000000006,54.0,43.2
43758,81.0,135.0,108.0
43759,63.17999999999999,105.3,84.24
43760,37.800000000000004,63.00000000000001,50.400000000000006
43761,36.449999999999996,60.74999999999999,48.599999999999994
43762,15.840000000000003,26.400000000000006,21.120000000000005
43763,64.80000000000001,108.0,86.4
43764,30.240000000000002,50.4,40.32
43765,37.800000000000004,63.00000000000001,50.400000000000006
43766,32.400000000000006,54.0,43.2
43767,34.56,57.60000000000001,46.080000000000005
43768,27.0,45.0,36.0
43769,52.650000000000006,87.75,70.2
43770,37.125,61.875,49.5
43771,54.0,90.0,72.0
43772,37.125,61.875,49.5
43773,37.800000000000004,63.00000000000001,50.400000000000006
43774,63.17999999999999,105.3,84.24
43775,48.599999999999994,81.0,64.8
43776,54.0,90.0,72.0
43777,21.599999999999998,36.0,28.799999999999997
43778,32.400000000000006,54.0,43.2
43779,30.240000000000002,50.4,40.32
43780,63.17999999999999,105.3,84.24
43781,21.599999999999998,36.0,28.799999999999997
43782,37.125,61.875,49.5
43783,64.80000000000001,108.0,86.4
43784,64.80000000000001,108.0,86.4
43785,42.120000000000005,70.2,56.160000000000004
43786,32.400000000000006,54.0,43.2
43787,15.840000000000003,26.400000000000006,21.120000000000005
43788,54.0,90.0,72.0
43789,27.0,45.0,36.0
43790,36.449999999999996,60.74999999999999,48.599999999999994
43791,19.439999999999998,32.4,25.919999999999998
43792,30.240000000000002,50.4,40.32
43793,45.9,76.5,61.199999999999996
43794,64.80000000000001,108.0,86.4
43795,27.0,45.0,36.0
43796,52.650000000000006,87.75,70.2
43797,21.599999999999998,36.0,28.799999999999997
43798,54.0,90.0,72.0
43799,48.599999999999994,81.0,64.8
43800,42.120000000000005,70.2,56.160000000000004
43801,52.650000000000006,87.75,70.2
43802,63.17999999999999,105.3,84.24
43803,34.56,57.60000000000001,46.080000000000005
43804,19.439999999999998,32.4,25.919999999999998
43805,15.840000000000003,26.400000000000006,21.120000000000005
43806,36.449999999999996,60.74999999999999,48.599999999999994
43807,48.599999999999994,81.0,64.8
43808,45.9,76.5,61.199999999999996
43809,40.5,67.5,54.0
43810,81.0,135.0,108.0
43811,38.88,64.80000000000001,51.84
43812,38.88,64.80000000000001,51.84
43813,64.80000000000001,108.0,86.4
43814,38.88,64.80000000000001,51.84
43815,64.80000000000001,108.0,86.4
43816,21.599999999999998,36.0,28.799999999999997
43817,15.840000000000003,26.400000000000006,21.120000000000005
43818,32.400000000000006,54.0,43.2
43819,48.599999999999994,81.0,64.8
43820,81.0,135.0,108.0
43821,30.240000000000002,50.4,40.32
43822,37.125,61.875,49.5
43823,48.599999999999994,81.0,64.8
43824,19.439999999999998,32.4,25.919999999999998
43825,32.400000000000006,54.0,43.2
43826,40.5,67.5,54.0
43827,15.840000000000003,26.400000000000006,21.120000000000005
43828,48.599999999999994,81.0,64.8
43829,15.840000000000003,26.400000000000006,21.120000000000005
43830,36.449999999999996,60.74999999999999,48.599999999999994
43831,21.599999999999998,36.0,28.799999999999997
43832,40.5,67.5,54.0
43833,40.5,67.5,54.0
43834,64.80000000000001,108.0,86.4
43835,48.599999999999994,81.0,64.8
43836,40.5,67.5,54.0
43837,40.5,67.5,54.0
43838,19.439999999999998,32.4,25.919999999999998
43839,34.56,57.60000000000001,46.080000000000005
43840,40.5,67.5,54.0
43841,64.80000000000001,108.0,86.4
43842,15.840000000000003,26.400000000000006,21.120000000000005
43843,42.120000000000005,70.2,56.160000000000004
43844,45.9,76.5,61.199999999999996
43845,37.800000000000004,63.00000000000001,50.400000000000006
43846,30.240000000000002,50.4,40.32
43847,37.125,61.875,49.5
43848,34.56,57.60000000000001,46.080000000000005
43849,19.439999999999998,32.4,25.919999999999998
43850,21.599999999999998,36.0,28.799999999999997
43851,81.0,135.0,108.0
43852,36.449999999999996,60.74999999999999,48.599999999999994
43853,81.0,135.0,108.0
43854,45.9,76.5,61.199999999999996
43855,19.439999999999998,32.4,25.919999999999998
43856,37.125,61.875,49.5
43857,27.0,45.0,36.0
43858,36.449999999999996,60.74999999999999,48.599999999999994
43859,36.449999999999996,60.74999999999999,48.599999999999994
43860,38.88,64.80000000000001,51.84
43861,19.439999999999998,32.4,25.919999999999998
43862,54.0,90.0,72.0
43863,63.17999999999999,105.3,84.24
43864,81.0,135.0,108.0
43865,19.439999999999998,32.4,25.919999999999998
43866,63.17999999999999,105.3,84.24
43867,15.840000000000003,26.400000000000006,21.120000000000005
43868,48.599999999999994,81.0,64.8
43869,21.599999999999998,36.0,28.799999999999997
43870,52.650000000000006,87.75,70.2
43871,38.88,64.80000000000001,51.84
43872,15.840000000000003,26.400000000000006,21.120000000000005
43873,63.17999999999999,105.3,84.24
43874,27.0,45.0,36.0
43875,52.650000000000006,87.75,70.2
43876,36.449999999999996,60.74999999999999,48.599999999999994
43877,32.400000000000006,54.0,43.2
43878,64.80000000000001,108.0,86.4
43879,52.650000000000006,87.75,70.2
43880,38.88,64.80000000000001,51.84
43881,19.439999999999998,32.4,25.919999999999998
43882,15.840000000000003,26.400000000000006,21.120000000000005
43883,21.599999999999998,36.0,28.799999999999997
43884,64.80000000000001,108.0,86.4
43885,64.80000000000001,108.0,86.4
43886,37.800000000000004,63.00000000000001,50.400000000000006
43887,63.17999999999999,105.3,84.24
43888,38.88,64.80000000000001,51.84
43889,48.599999999999994,81.0,64.8
43890,34.56,57.60000000000001,46.080000000000005
43891,19.439999999999998,32.4,25.919999999999998
43892,54.0,90.0,72.0
43893,32.400000000000006,54.0,43.2
43894,81.0,135.0,108.0
43895,37.125,61.875,49.5
43896,42.120000000000005,70.2,56.160000000000004
43897,34.56,57.60000000000001,46.080000000000005
43898,21.599999999999998,36.0,28.799999999999997
43899,42.120000000000005,70.2,56.160000000000004
43900,19.439999999999998,32.4,25.919999999999998
43901,37.125,61.875,49.5
43902,48.599999999999994,81.0,64.8
43903,19.439999999999998,32.4,25.919999999999998
43904,30.240000000000002,50.4,40.32
43905,30.240000000000002,50.4,40.32
43906,15.840000000000003,26.400000000000006,21.120000000000005
43907,34.56,57.60000000000001,46.080000000000005
43908,64.80000000000001,108.0,86.4
43909,34.56,57.60000000000001,46.080000000000005
43910,48.599999999999994,81.0,64.8
43911,42.120000000000005,70.2,56.160000000000004
43912,38.88,64.80000000000001,51.84
43913,15.840000000000003,26.400000000000006,21.120000000000005
43914,64.80000000000001,108.0,86.4
43915,81.0,135.0,108.0
43916,30.240000000000002,50.4,40.32
43917,36.449999999999996,60.74999999999999,48.599999999999994
43918,52.650000000000006,87.75,70.2
43919,21.599999999999998,36.0,28.799999999999997
43920,63.17999999999999,105.3,84.24
43921,15.840000000000003,26.400000000000006,21.120000000000005
43922,15.840000000000003,26.400000000000006,21.120000000000005
43923,63.17999999999999,105.3,84.24
43924,37.800000000000004,63.00000000000001,50.400000000000006
43925,64.80000000000001,108.0,86.4
43926,19.439999999999998,32.4,25.919999999999998
43927,27.0,45.0,36.0
43928,63.17999999999999,105.3,84.24
43929,38.88,64.80000000000001,51.84
43930,64.80000000000001,108.0,86.4
43931,15.840000000000003,26.400000000000006,21.120000000000005
43932,48.599999999999994,81.0,64.8
43933,48.599999999999994,81.0,64.8
43934,21.599999999999998,36.0,28.799999999999997
43935,45.9,76.5,61.199999999999996
43936,54.0,90.0,72.0
43937,40.5,67.5,54.0
43938,34.56,57.60000000000001,46.080000000000005
43939,52.650000000000006,87.75,70.2
43940,21.599999999999998,36.0,28.799999999999997
43941,21.599999999999998,36.0,28.799999999999997
43942,63.17999999999999,105.3,84.24
43943,37.800000000000004,63.00000000000001,50.400000000000006
43944,48.599999999999994,81.0,64.8
43945,27.0,45.0,36.0
43946,54.0,90.0,72.0
43947,52.650000000000006,87.75,70.2
43948,81.0,135.0,108.0
43949,37.800000000000004,63.00000000000001,50.400000000000006
43950,21.599999999999998,36.0,28.799999999999997
43951,36.449999999999996,60.74999999999999,48.599999999999994
43952,45.9,76.5,61.199999999999996
43953,34.56,57.60000000000001,46.080000000000005
43954,52.650000000000006,87.75,70.2
43955,34.56,57.60000000000001,46.080000000000005
43956,32.400000000000006,54.0,43.2
43957,52.650000000000006,87.75,70.2
43958,30.240000000000002,50.4,40.32
43959,21.599999999999998,36.0,28.799999999999997
43960,45.9,76.5,61.199999999999996
43961,37.800000000000004,63.00000000000001,50.400000000000006
43962,42.120000000000005,70.2,56.160000000000004
43963,52.650000000000006,87.75,70.2
43964,32.400000000000006,54.0,43.2
43965,38.88,64.80000000000001,51.84
43966,27.0,45.0,36.0
43967,32.400000000000006,54.0,43.2
43968,64.80000000000001,108.0,86.4
43969,19.439999999999998,32.4,25.919999999999998
43970,52.650000000000006,87.75,70.2
43971,52.650000000000006,87.75,70.2
43972,63.17999999999999,105.3,84.24
43973,37.125,61.875,49.5
43974,27.0,45.0,36.0
43975,54.0,90.0,72.0
43976,32.400000000000006,54.0,43.2
43977,27.0,45.0,36.0
43978,81.0,135.0,108.0
43979,37.125,61.875,49.5
43980,42.120000000000005,70.2,56.160000000000004
43981,48.599999999999994,81.0,64.8
43982,32.400000000000006,54.0,43.2
43983,30.240000000000002,50.4,40.32
43984,32.400000000000006,54.0,43.2
43985,42.120000000000005,70.2,56.160000000000004
43986,54.0,90.0,72.0
43987,37.125,61.875,49.5
43988,81.0,135.0,108.0
43989,63.17999999999999,105.3,84.24
43990,37.125,61.875,49.5
43991,40.5,67.5,54.0
43992,32.400000000000006,54.0,43.2
43993,63.17999999999999,105.3,84.24
43994,21.599999999999998,36.0,28.799999999999997
43995,37.125,61.875,49.5
43996,27.0,45.0,36.0
43997,37.800000000000004,63.00000000000001,50.400000000000006
43998,19.439999999999998,32.4,25.919999999999998
43999,15.840000000000003,26.400000000000006,21.120000000000005
44000,64.80000000000001,108.0,86.4
44001,15.840000000000003,26.400000000000006,21.120000000000005
44002,54.0,90.0,72.0
44003,52.650000000000006,87.75,70.2
44004,27.0,45.0,36.0
44005,45.9,76.5,61.199999999999996
44006,54.0,90.0,72.0
44007,34.56,57.60000000000001,46.080000000000005
44008,52.650000000000006,87.75,70.2
44009,37.125,61.875,49.5
44010,36.449999999999996,60.74999999999999,48.599999999999994
44011,30.240000000000002,50.4,40.32
44012,81.0,135.0,108.0
44013,54.0,90.0,72.0
44014,48.599999999999994,81.0,64.8
44015,48.599999999999994,81.0,64.8
44016,38.88,64.80000000000001,51.84
44017,42.120000000000005,70.2,56.160000000000004
44018,19.439999999999998,32.4,25.919999999999998
44019,21.599999999999998,36.0,28.799999999999997
44020,32.400000000000006,54.0,43.2
44021,81.0,135.0,108.0
44022,30.240000000000002,50.4,40.32
44023,64.80000000000001,108.0,86.4
44024,37.800000000000004,63.00000000000001,50.400000000000006
44025,32.400000000000006,54.0,43.2
44026,27.0,45.0,36.0
44027,32.400000000000006,54.0,43.2
44028,34.56,57.60000000000001,46.080000000000005
44029,27.0,45.0,36.0
44030,30.240000000000002,50.4,40.32
44031,37.125,61.875,49.5
44032,30.240000000000002,50.4,40.32
44033,48.599999999999994,81.0,64.8
44034,15.840000000000003,26.400000000000006,21.120000000000005
44035,81.0,135.0,108.0
44036,36.449999999999996,60.74999999999999,48.599999999999994
44037,32.400000000000006,54.0,43.2
44038,63.17999999999999,105.3,84.24
44039,34.56,57.60000000000001,46.080000000000005
44040,30.240000000000002,50.4,40.32
44041,48.599999999999994,81.0,64.8
44042,38.88,64.80000000000001,51.84
44043,27.0,45.0,36.0
44044,37.125,61.875,49.5
44045,19.439999999999998,32.4,25.919999999999998
44046,19.439999999999998,32.4,25.919999999999998
44047,37.800000000000004,63.00000000000001,50.400000000000006
44048,54.0,90.0,72.0
44049,34.56,57.60000000000001,46.080000000000005
44050,42.120000000000005,70.2,56.160000000000004
44051,48.599999999999994,81.0,64.8
44052,19.439999999999998,32.4,25.919999999999998
44053,64.80000000000001,108.0,86.4
44054,52.650000000000006,87.75,70.2
44055,19.439999999999998,32.4,25.919999999999998
44056,37.125,61.875,49.5
44057,52.650000000000006,87.75,70.2
44058,48.599999999999994,81.0,64.8
44059,15.840000000000003,26.400000000000006,21.120000000000005
44060,30.240000000000002,50.4,40.32
44061,40.5,67.5,54.0
44062,32.400000000000006,54.0,43.2
44063,48.599999999999994,81.0,64.8
44064,30.240000000000002,50.4,40.32
44065,38.88,64.80000000000001,51.84
44066,34.56,57.60000000000001,46.080000000000005
44067,48.599999999999994,81.0,64.8
44068,37.800000000000004,63.00000000000001,50.400000000000006
44069,27.0,45.0,36.0
44070,40.5,67.5,54.0
44071,63.17999999999999,105.3,84.24
44072,45.9,76.5,61.199999999999996
44073,21.599999999999998,36.0,28.799999999999997
44074,52.650000000000006,87.75,70.2
44075,30.240000000000002,50.4,40.32
44076,45.9,76.5,61.199999999999996
44077,30.240000000000002,50.4,40.32
44078,54.0,90.0,72.0
44079,34.56,57.60000000000001,46.080000000000005
44080,32.400000000000006,54.0,43.2
44081,32.400000000000006,54.0,43.2
44082,42.120000000000005,70.2,56.160000000000004
44083,45.9,76.5,61.199999999999996
44084,48.599999999999994,81.0,64.8
44085,32.400000000000006,54.0,43.2
44086,15.840000000000003,26.400000000000006,21.120000000000005
44087,40.5,67.5,54.0
44088,54.0,90.0,72.0
44089,38.88,64.80000000000001,51.84
44090,40.5,67.5,54.0
44091,34.56,57.60000000000001,46.080000000000005
44092,37.800000000000004,63.00000000000001,50.400000000000006
44093,81.0,135.0,108.0
44094,81.0,135.0,108.0
44095,54.0,90.0,72.0
44096,40.5,67.5,54.0
44097,15.840000000000003,26.400000000000006,21.120000000000005
44098,54.0,90.0,72.0
44099,30.240000000000002,50.4,40.32
44100,36.449999999999996,60.74999999999999,48.599999999999994
44101,48.599999999999994,81.0,64.8
44102,40.5,67.5,54.0
44103,32.400000000000006,54.0,43.2
44104,15.840000000000003,26.400000000000006,21.120000000000005
44105,54.0,90.0,72.0
44106,32.400000000000006,54.0,43.2
44107,30.240000000000002,50.4,40.32
44108,15.840000000000003,26.400000000000006,21.120000000000005
44109,37.800000000000004,63.00000000000001,50.400000000000006
44110,38.88,64.80000000000001,51.84
44111,40.5,67.5,54.0
44112,37.125,61.875,49.5
44113,45.9,76.5,61.199999999999996
44114,27.0,45.0,36.0
44115,42.120000000000005,70.2,56.160000000000004
44116,32.400000000000006,54.0,43.2
44117,42.120000000000005,70.2,56.160000000000004
44118,37.800000000000004,63.00000000000001,50.400000000000006
44119,32.400000000000006,54.0,43.2
44120,40.5,67.5,54.0
44121,63.17999999999999,105.3,84.24
44122,32.400000000000006,54.0,43.2
44123,37.800000000000004,63.00000000000001,50.400000000000006
44124,15.840000000000003,26.400000000000006,21.120000000000005
44125,48.599999999999994,81.0,64.8
44126,42.120000000000005,70.2,56.160000000000004
44127,38.88,64.80000000000001,51.84
44128,54.0,90.0,72.0
44129,37.125,61.875,49.5
44130,32.400000000000006,54.0,43.2
44131,81.0,135.0,108.0
44132,81.0,135.0,108.0
44133,30.240000000000002,50.4,40.32
44134,36.449999999999996,60.74999999999999,48.599999999999994
44135,34.56,57.60000000000001,46.080000000000005
44136,21.599999999999998,36.0,28.799999999999997
44137,36.449999999999996,60.74999999999999,48.599999999999994
44138,32.400000000000006,54.0,43.2
44139,40.5,67.5,54.0
44140,37.800000000000004,63.00000000000001,50.400000000000006
44141,48.599999999999994,81.0,64.8
44142,81.0,135.0,108.0
44143,48.599999999999994,81.0,64.8
44144,48.599999999999994,81.0,64.8
44145,64.80000000000001,108.0,86.4
44146,30.240000000000002,50.4,40.32
44147,32.400000000000006,54.0,43.2
44148,63.17999999999999,105.3,84.24
44149,32.400000000000006,54.0,43.2
44150,40.5,67.5,54.0
44151,54.0,90.0,72.0
44152,34.56,57.60000000000001,46.080000000000005
44153,81.0,135.0,108.0
44154,54.0,90.0,72.0
44155,54.0,90.0,72.0
44156,54.0,90.0,72.0
44157,63.17999999999999,105.3,84.24
44158,32.400000000000006,54.0,43.2
44159,38.88,64.80000000000001,51.84
44160,63.17999999999999,105.3,84.24
44161,48.599999999999994,81.0,64.8
44162,37.800000000000004,63.00000000000001,50.400000000000006
44163,37.125,61.875,49.5
44164,36.449999999999996,60.74999999999999,48.599999999999994
44165,48.599999999999994,81.0,64.8
44166,36.449999999999996,60.74999999999999,48.599999999999994
44167,21.599999999999998,36.0,28.799999999999997
44168,34.56,57.60000000000001,46.080000000000005
44169,34.56,57.60000000000001,46.080000000000005
44170,63.17999999999999,105.3,84.24
44171,37.800000000000004,63.00000000000001,50.400000000000006
44172,37.125,61.875,49.5
44173,19.439999999999998,32.4,25.919999999999998
44174,42.120000000000005,70.2,56.160000000000004
44175,45.9,76.5,61.199999999999996
44176,30.240000000000002,50.4,40.32
44177,21.599999999999998,36.0,28.799999999999997
44178,37.125,61.875,49.5
44179,63.17999999999999,105.3,84.24
44180,54.0,90.0,72.0
44181,36.449999999999996,60.74999999999999,48.599999999999994
44182,42.120000000000005,70.2,56.160000000000004
44183,38.88,64.80000000000001,51.84
44184,42.120000000000005,70.2,56.160000000000004
44185,52.650000000000006,87.75,70.2
44186,27.0,45.0,36.0
44187,45.9,76.5,61.199999999999996
44188,40.5,67.5,54.0
44189,32.400000000000006,54.0,43.2
44190,30.240000000000002,50.4,40.32
44191,36.449999999999996,60.74999999999999,48.599999999999994
44192,52.650000000000006,87.75,70.2
44193,52.650000000000006,87.75,70.2
44194,21.599999999999998,36.0,28.799999999999997
44195,48.599999999999994,81.0,64.8
44196,52.650000000000006,87.75,70.2
44197,42.120000000000005,70.2,56.160000000000004
44198,52.650000000000006,87.75,70.2
44199,38.88,64.80000000000001,51.84
44200,34.56,57.60000000000001,46.080000000000005
44201,36.449999999999996,60.74999999999999,48.599999999999994
44202,34.56,57.60000000000001,46.080000000000005
44203,37.800000000000004,63.00000000000001,50.400000000000006
44204,63.17999999999999,105.3,84.24
44205,63.17999999999999,105.3,84.24
44206,42.120000000000005,70.2,56.160000000000004
44207,34.56,57.60000000000001,46.080000000000005
44208,32.400000000000006,54.0,43.2
44209,32.400000000000006,54.0,43.2
44210,15.840000000000003,26.400000000000006,21.120000000000005
44211,36.449999999999996,60.74999999999999,48.599999999999994
44212,37.800000000000004,63.00000000000001,50.400000000000006
44213,54.0,90.0,72.0
44214,32.400000000000006,54.0,43.2
44215,15.840000000000003,26.400000000000006,21.120000000000005
44216,81.0,135.0,108.0
44217,38.88,64.80000000000001,51.84
44218,45.9,76.5,61.199999999999996
44219,32.400000000000006,54.0,43.2
44220,32.400000000000006,54.0,43.2
44221,19.439999999999998,32.4,25.919999999999998
44222,21.599999999999998,36.0,28.799999999999997
44223,32.400000000000006,54.0,43.2
44224,63.17999999999999,105.3,84.24
44225,52.650000000000006,87.75,70.2
44226,19.439999999999998,32.4,25.919999999999998
44227,64.80000000000001,108.0,86.4
44228,45.9,76.5,61.199999999999996
44229,38.88,64.80000000000001,51.84
44230,48.599999999999994,81.0,64.8
44231,27.0,45.0,36.0
44232,19.439999999999998,32.4,25.919999999999998
44233,45.9,76.5,61.199999999999996
44234,38.88,64.80000000000001,51.84
44235,32.400000000000006,54.0,43.2
44236,81.0,135.0,108.0
44237,15.840000000000003,26.400000000000006,21.120000000000005
44238,19.439999999999998,32.4,25.919999999999998
44239,52.650000000000006,87.75,70.2
44240,36.449999999999996,60.74999999999999,48.599999999999994
44241,32.400000000000006,54.0,43.2
44242,48.599999999999994,81.0,64.8
44243,42.120000000000005,70.2,56.160000000000004
44244,54.0,90.0,72.0
44245,30.240000000000002,50.4,40.32
44246,21.599999999999998,36.0,28.799999999999997
44247,63.17999999999999,105.3,84.24
44248,42.120000000000005,70.2,56.160000000000004
44249,32.400000000000006,54.0,43.2
44250,37.800000000000004,63.00000000000001,50.400000000000006
44251,27.0,45.0,36.0
44252,63.17999999999999,105.3,84.24
44253,21.599999999999998,36.0,28.799999999999997
44254,54.0,90.0,72.0
44255,64.80000000000001,108.0,86.4
44256,15.840000000000003,26.400000000000006,21.120000000000005
44257,54.0,90.0,72.0
44258,36.449999999999996,60.74999999999999,48.599999999999994
44259,21.599999999999998,36.0,28.799999999999997
44260,32.400000000000006,54.0,43.2
44261,27.0,45.0,36.0
44262,36.449999999999996,60.74999999999999,48.599999999999994
44263,32.400000000000006,54.0,43.2
44264,52.650000000000006,87.75,70.2
44265,32.400000000000006,54.0,43.2
44266,37.800000000000004,63.00000000000001,50.400000000000006
44267,34.56,57.60000000000001,46.080000000000005
44268,54.0,90.0,72.0
44269,54.0,90.0,72.0
44270,64.80000000000001,108.0,86.4
44271,30.240000000000002,50.4,40.32
44272,36.449999999999996,60.74999999999999,48.599999999999994
44273,40.5,67.5,54.0
44274,54.0,90.0,72.0
44275,27.0,45.0,36.0
44276,52.650000000000006,87.75,70.2
44277,40.5,67.5,54.0
44278,27.0,45.0,36.0
44279,19.439999999999998,32.4,25.919999999999998
44280,30.240000000000002,50.4,40.32
44281,37.800000000000004,63.00000000000001,50.400000000000006
44282,32.400000000000006,54.0,43.2
44283,64.80000000000001,108.0,86.4
44284,40.5,67.5,54.0
44285,52.650000000000006,87.75,70.2
44286,21.599999999999998,36.0,28.799999999999997
44287,54.0,90.0,72.0
44288,64.80000000000001,108.0,86.4
44289,15.840000000000003,26.400000000000006,21.120000000000005
44290,40.5,67.5,54.0
44291,19.439999999999998,32.4,25.919999999999998
44292,48.599999999999994,81.0,64.8
44293,38.88,64.80000000000001,51.84
44294,30.240000000000002,50.4,40.32
44295,37.800000000000004,63.00000000000001,50.400000000000006
44296,32.400000000000006,54.0,43.2
44297,48.599999999999994,81.0,64.8
44298,34.56,57.60000000000001,46.080000000000005
44299,64.80000000000001,108.0,86.4
44300,21.599999999999998,36.0,28.799999999999997
44301,30.240000000000002,50.4,40.32
44302,37.125,61.875,49.5
44303,38.88,64.80000000000001,51.84
44304,81.0,135.0,108.0
44305,38.88,64.80000000000001,51.84
44306,32.400000000000006,54.0,43.2
44307,81.0,135.0,108.0
44308,38.88,64.80000000000001,51.84
44309,37.800000000000004,63.00000000000001,50.400000000000006
44310,48.599999999999994,81.0,64.8
44311,38.88,64.80000000000001,51.84
44312,37.800000000000004,63.00000000000001,50.400000000000006
44313,34.56,57.60000000000001,46.080000000000005
44314,32.400000000000006,54.0,43.2
44315,27.0,45.0,36.0
44316,15.840000000000003,26.400000000000006,21.120000000000005
44317,63.17999999999999,105.3,84.24
44318,63.17999999999999,105.3,84.24
44319,34.56,57.60000000000001,46.080000000000005
44320,32.400000000000006,54.0,43.2
44321,54.0,90.0,72.0
44322,40.5,67.5,54.0
44323,52.650000000000006,87.75,70.2
44324,15.840000000000003,26.400000000000006,21.120000000000005
44325,48.599999999999994,81.0,64.8
44326,52.650000000000006,87.75,70.2
44327,37.800000000000004,63.00000000000001,50.400000000000006
44328,45.9,76.5,61.199999999999996
