carid,horsepower,torque,zerotosixty,topspeed
46260,241.92000000000002,241.92000000000002,0,300
46261,252.0,252.0,0,300
46262,134.4,134.4,0,300
46263,134.4,134.4,0,300
46264,369.6000000000001,369.6000000000001,0,300
46265,323.4,323.4,0,300
46266,134.4,134.4,0,300
46267,443.5200000000001,443.5200000000001,0,300
46268,378.0,378.0,0,300
46269,241.92000000000002,241.92000000000002,0,300
46270,462.0,462.0,0,300
46271,169.4,169.4,0,300
46272,107.52000000000004,107.52000000000004,0,300
46273,252.0,252.0,0,300
46274,123.2,123.2,0,300
46275,443.5200000000001,443.5200000000001,0,300
46276,378.0,378.0,0,300
46277,194.04000000000002,194.04000000000002,0,300
46278,271.04,271.04,0,300
46279,100.80000000000001,100.80000000000001,0,300
46280,107.52000000000004,107.52000000000004,0,300
46281,252.0,252.0,0,300
46282,369.6000000000001,369.6000000000001,0,300
46283,246.4,246.4,0,300
46284,462.0,462.0,0,300
46285,107.52000000000004,107.52000000000004,0,300
46286,194.04000000000002,194.04000000000002,0,300
46287,271.04,271.04,0,300
46288,100.80000000000001,100.80000000000001,0,300
46289,147.84000000000003,147.84000000000003,0,300
46290,241.92000000000002,241.92000000000002,0,300
46291,241.92000000000002,241.92000000000002,0,300
46292,194.04000000000002,194.04000000000002,0,300
46293,252.0,252.0,0,300
46294,107.52000000000004,107.52000000000004,0,300
46295,188.16000000000005,188.16000000000005,0,300
46296,169.4,169.4,0,300
46297,378.0,378.0,0,300
46298,147.84000000000003,147.84000000000003,0,300
46299,271.04,271.04,0,300
46300,194.04000000000002,194.04000000000002,0,300
46301,188.16000000000005,188.16000000000005,0,300
46302,188.16000000000005,188.16000000000005,0,300
46303,378.0,378.0,0,300
46304,188.16000000000005,188.16000000000005,0,300
46305,246.4,246.4,0,300
46306,123.2,123.2,0,300
46307,369.6000000000001,369.6000000000001,0,300
46308,378.0,378.0,0,300
46309,271.04,271.04,0,300
46310,378.0,378.0,0,300
46311,323.4,323.4,0,300
46312,378.0,378.0,0,300
46313,323.4,323.4,0,300
46314,100.80000000000001,100.80000000000001,0,300
46315,462.0,462.0,0,300
46316,369.6000000000001,369.6000000000001,0,300
46317,123.2,123.2,0,300
46318,443.5200000000001,443.5200000000001,0,300
46319,252.0,252.0,0,300
46320,246.4,246.4,0,300
46321,169.4,169.4,0,300
46322,123.2,123.2,0,300
46323,169.4,169.4,0,300
46324,369.6000000000001,369.6000000000001,0,300
46325,443.5200000000001,443.5200000000001,0,300
46326,415.8,415.8,0,300
46327,443.5200000000001,443.5200000000001,0,300
46328,100.80000000000001,100.80000000000001,0,300
46329,241.92000000000002,241.92000000000002,0,300
46330,241.92000000000002,241.92000000000002,0,300
46331,107.52000000000004,107.52000000000004,0,300
46332,323.4,323.4,0,300
46333,323.4,323.4,0,300
46334,123.2,123.2,0,300
46335,246.4,246.4,0,300
46336,100.80000000000001,100.80000000000001,0,300
46337,462.0,462.0,0,300
46338,443.5200000000001,443.5200000000001,0,300
46339,169.4,169.4,0,300
46340,415.8,415.8,0,300
46341,252.0,252.0,0,300
46342,252.0,252.0,0,300
46343,147.84000000000003,147.84000000000003,0,300
46344,415.8,415.8,0,300
46345,323.4,323.4,0,300
46346,147.84000000000003,147.84000000000003,0,300
46347,246.4,246.4,0,300
46348,100.80000000000001,100.80000000000001,0,300
46349,369.6000000000001,369.6000000000001,0,300
46350,252.0,252.0,0,300
46351,415.8,415.8,0,300
46352,134.4,134.4,0,300
46353,323.4,323.4,0,300
46354,134.4,134.4,0,300
46355,169.4,169.4,0,300
46356,134.4,134.4,0,300
46357,246.4,246.4,0,300
46358,169.4,169.4,0,300
46359,134.4,134.4,0,300
46360,107.52000000000004,107.52000000000004,0,300
46361,378.0,378.0,0,300
46362,415.8,415.8,0,300
46363,188.16000000000005,188.16000000000005,0,300
46364,323.4,323.4,0,300
46365,271.04,271.04,0,300
46366,443.5200000000001,443.5200000000001,0,300
46367,169.4,169.4,0,300
46368,169.4,169.4,0,300
46369,241.92000000000002,241.92000000000002,0,300
46370,378.0,378.0,0,300
46371,100.80000000000001,100.80000000000001,0,300
46372,246.4,246.4,0,300
46373,134.4,134.4,0,300
46374,369.6000000000001,369.6000000000001,0,300
46375,100.80000000000001,100.80000000000001,0,300
46376,415.8,415.8,0,300
46377,369.6000000000001,369.6000000000001,0,300
46378,378.0,378.0,0,300
46379,100.80000000000001,100.80000000000001,0,300
46380,241.92000000000002,241.92000000000002,0,300
46381,169.4,169.4,0,300
46382,246.4,246.4,0,300
46383,188.16000000000005,188.16000000000005,0,300
46384,462.0,462.0,0,300
46385,443.5200000000001,443.5200000000001,0,300
46386,323.4,323.4,0,300
46387,169.4,169.4,0,300
46388,134.4,134.4,0,300
46389,369.6000000000001,369.6000000000001,0,300
46390,188.16000000000005,188.16000000000005,0,300
46391,462.0,462.0,0,300
46392,147.84000000000003,147.84000000000003,0,300
46393,107.52000000000004,107.52000000000004,0,300
46394,271.04,271.04,0,300
46395,194.04000000000002,194.04000000000002,0,300
46396,169.4,169.4,0,300
46397,378.0,378.0,0,300
46398,100.80000000000001,100.80000000000001,0,300
46399,323.4,323.4,0,300
46400,241.92000000000002,241.92000000000002,0,300
46401,100.80000000000001,100.80000000000001,0,300
46402,194.04000000000002,194.04000000000002,0,300
46403,107.52000000000004,107.52000000000004,0,300
46404,369.6000000000001,369.6000000000001,0,300
46405,323.4,323.4,0,300
46406,271.04,271.04,0,300
46407,462.0,462.0,0,300
46408,169.4,169.4,0,300
46409,241.92000000000002,241.92000000000002,0,300
46410,369.6000000000001,369.6000000000001,0,300
46411,378.0,378.0,0,300
46412,252.0,252.0,0,300
46413,194.04000000000002,194.04000000000002,0,300
46414,369.6000000000001,369.6000000000001,0,300
46415,123.2,123.2,0,300
46416,169.4,169.4,0,300
46417,147.84000000000003,147.84000000000003,0,300
46418,252.0,252.0,0,300
46419,246.4,246.4,0,300
46420,169.4,169.4,0,300
46421,169.4,169.4,0,300
46422,123.2,123.2,0,300
46423,100.80000000000001,100.80000000000001,0,300
46424,147.84000000000003,147.84000000000003,0,300
46425,188.16000000000005,188.16000000000005,0,300
46426,107.52000000000004,107.52000000000004,0,300
46427,246.4,246.4,0,300
46428,369.6000000000001,369.6000000000001,0,300
46429,246.4,246.4,0,300
46430,415.8,415.8,0,300
46431,369.6000000000001,369.6000000000001,0,300
46432,252.0,252.0,0,300
46433,169.4,169.4,0,300
46434,415.8,415.8,0,300
46435,241.92000000000002,241.92000000000002,0,300
46436,323.4,323.4,0,300
46437,194.04000000000002,194.04000000000002,0,300
46438,369.6000000000001,369.6000000000001,0,300
46439,369.6000000000001,369.6000000000001,0,300
46440,271.04,271.04,0,300
46441,252.0,252.0,0,300
46442,252.0,252.0,0,300
46443,134.4,134.4,0,300
46444,323.4,323.4,0,300
46445,462.0,462.0,0,300
46446,241.92000000000002,241.92000000000002,0,300
46447,323.4,323.4,0,300
46448,241.92000000000002,241.92000000000002,0,300
46449,462.0,462.0,0,300
46450,169.4,169.4,0,300
46451,415.8,415.8,0,300
46452,443.5200000000001,443.5200000000001,0,300
46453,378.0,378.0,0,300
46454,415.8,415.8,0,300
46455,378.0,378.0,0,300
46456,443.5200000000001,443.5200000000001,0,300
46457,252.0,252.0,0,300
46458,241.92000000000002,241.92000000000002,0,300
46459,123.2,123.2,0,300
46460,100.80000000000001,100.80000000000001,0,300
46461,134.4,134.4,0,300
46462,147.84000000000003,147.84000000000003,0,300
46463,147.84000000000003,147.84000000000003,0,300
46464,415.8,415.8,0,300
46465,271.04,271.04,0,300
46466,241.92000000000002,241.92000000000002,0,300
46467,134.4,134.4,0,300
46468,194.04000000000002,194.04000000000002,0,300
46469,123.2,123.2,0,300
46470,378.0,378.0,0,300
46471,462.0,462.0,0,300
46472,462.0,462.0,0,300
46473,194.04000000000002,194.04000000000002,0,300
46474,246.4,246.4,0,300
46475,369.6000000000001,369.6000000000001,0,300
46476,134.4,134.4,0,300
46477,369.6000000000001,369.6000000000001,0,300
46478,194.04000000000002,194.04000000000002,0,300
46479,100.80000000000001,100.80000000000001,0,300
46480,462.0,462.0,0,300
46481,147.84000000000003,147.84000000000003,0,300
46482,147.84000000000003,147.84000000000003,0,300
46483,252.0,252.0,0,300
46484,169.4,169.4,0,300
46485,252.0,252.0,0,300
46486,241.92000000000002,241.92000000000002,0,300
46487,462.0,462.0,0,300
46488,107.52000000000004,107.52000000000004,0,300
46489,241.92000000000002,241.92000000000002,0,300
46490,188.16000000000005,188.16000000000005,0,300
46491,415.8,415.8,0,300
46492,134.4,134.4,0,300
46493,241.92000000000002,241.92000000000002,0,300
46494,443.5200000000001,443.5200000000001,0,300
46495,369.6000000000001,369.6000000000001,0,300
46496,134.4,134.4,0,300
46497,443.5200000000001,443.5200000000001,0,300
46498,271.04,271.04,0,300
46499,252.0,252.0,0,300
46500,123.2,123.2,0,300
46501,241.92000000000002,241.92000000000002,0,300
46502,147.84000000000003,147.84000000000003,0,300
46503,147.84000000000003,147.84000000000003,0,300
46504,147.84000000000003,147.84000000000003,0,300
46505,169.4,169.4,0,300
46506,169.4,169.4,0,300
46507,194.04000000000002,194.04000000000002,0,300
46508,194.04000000000002,194.04000000000002,0,300
46509,169.4,169.4,0,300
46510,194.04000000000002,194.04000000000002,0,300
46511,107.52000000000004,107.52000000000004,0,300
46512,369.6000000000001,369.6000000000001,0,300
46513,252.0,252.0,0,300
46514,271.04,271.04,0,300
46515,194.04000000000002,194.04000000000002,0,300
46516,107.52000000000004,107.52000000000004,0,300
46517,369.6000000000001,369.6000000000001,0,300
46518,462.0,462.0,0,300
46519,369.6000000000001,369.6000000000001,0,300
46520,369.6000000000001,369.6000000000001,0,300
46521,323.4,323.4,0,300
46522,378.0,378.0,0,300
46523,194.04000000000002,194.04000000000002,0,300
46524,369.6000000000001,369.6000000000001,0,300
46525,123.2,123.2,0,300
46526,415.8,415.8,0,300
46527,107.52000000000004,107.52000000000004,0,300
46528,241.92000000000002,241.92000000000002,0,300
46529,147.84000000000003,147.84000000000003,0,300
46530,169.4,169.4,0,300
46531,246.4,246.4,0,300
46532,100.80000000000001,100.80000000000001,0,300
46533,369.6000000000001,369.6000000000001,0,300
46534,188.16000000000005,188.16000000000005,0,300
46535,241.92000000000002,241.92000000000002,0,300
46536,252.0,252.0,0,300
46537,194.04000000000002,194.04000000000002,0,300
46538,271.04,271.04,0,300
46539,169.4,169.4,0,300
46540,100.80000000000001,100.80000000000001,0,300
46541,369.6000000000001,369.6000000000001,0,300
46542,246.4,246.4,0,300
46543,188.16000000000005,188.16000000000005,0,300
46544,241.92000000000002,241.92000000000002,0,300
46545,123.2,123.2,0,300
46546,169.4,169.4,0,300
46547,462.0,462.0,0,300
46548,194.04000000000002,194.04000000000002,0,300
46549,147.84000000000003,147.84000000000003,0,300
46550,107.52000000000004,107.52000000000004,0,300
46551,443.5200000000001,443.5200000000001,0,300
46552,252.0,252.0,0,300
46553,378.0,378.0,0,300
46554,252.0,252.0,0,300
46555,100.80000000000001,100.80000000000001,0,300
46556,462.0,462.0,0,300
46557,443.5200000000001,443.5200000000001,0,300
46558,123.2,123.2,0,300
46559,271.04,271.04,0,300
46560,100.80000000000001,100.80000000000001,0,300
46561,369.6000000000001,369.6000000000001,0,300
46562,107.52000000000004,107.52000000000004,0,300
46563,169.4,169.4,0,300
46564,443.5200000000001,443.5200000000001,0,300
46565,369.6000000000001,369.6000000000001,0,300
46566,241.92000000000002,241.92000000000002,0,300
46567,369.6000000000001,369.6000000000001,0,300
46568,241.92000000000002,241.92000000000002,0,300
46569,378.0,378.0,0,300
46570,134.4,134.4,0,300
46571,369.6000000000001,369.6000000000001,0,300
46572,188.16000000000005,188.16000000000005,0,300
46573,169.4,169.4,0,300
46574,100.80000000000001,100.80000000000001,0,300
46575,271.04,271.04,0,300
46576,169.4,169.4,0,300
46577,415.8,415.8,0,300
46578,188.16000000000005,188.16000000000005,0,300
46579,169.4,169.4,0,300
46580,271.04,271.04,0,300
46581,462.0,462.0,0,300
46582,147.84000000000003,147.84000000000003,0,300
46583,378.0,378.0,0,300
46584,194.04000000000002,194.04000000000002,0,300
46585,252.0,252.0,0,300
46586,462.0,462.0,0,300
46587,107.52000000000004,107.52000000000004,0,300
46588,462.0,462.0,0,300
46589,188.16000000000005,188.16000000000005,0,300
46590,188.16000000000005,188.16000000000005,0,300
46591,188.16000000000005,188.16000000000005,0,300
46592,246.4,246.4,0,300
46593,415.8,415.8,0,300
46594,107.52000000000004,107.52000000000004,0,300
46595,241.92000000000002,241.92000000000002,0,300
46596,100.80000000000001,100.80000000000001,0,300
46597,369.6000000000001,369.6000000000001,0,300
46598,147.84000000000003,147.84000000000003,0,300
46599,147.84000000000003,147.84000000000003,0,300
46600,134.4,134.4,0,300
46601,415.8,415.8,0,300
46602,194.04000000000002,194.04000000000002,0,300
46603,169.4,169.4,0,300
46604,169.4,169.4,0,300
46605,443.5200000000001,443.5200000000001,0,300
46606,188.16000000000005,188.16000000000005,0,300
46607,369.6000000000001,369.6000000000001,0,300
46608,462.0,462.0,0,300
46609,252.0,252.0,0,300
46610,252.0,252.0,0,300
46611,123.2,123.2,0,300
46612,246.4,246.4,0,300
46613,107.52000000000004,107.52000000000004,0,300
46614,107.52000000000004,107.52000000000004,0,300
46615,323.4,323.4,0,300
46616,415.8,415.8,0,300
46617,134.4,134.4,0,300
46618,415.8,415.8,0,300
46619,252.0,252.0,0,300
46620,194.04000000000002,194.04000000000002,0,300
46621,241.92000000000002,241.92000000000002,0,300
46622,147.84000000000003,147.84000000000003,0,300
46623,415.8,415.8,0,300
46624,147.84000000000003,147.84000000000003,0,300
46625,169.4,169.4,0,300
46626,369.6000000000001,369.6000000000001,0,300
46627,271.04,271.04,0,300
46628,134.4,134.4,0,300
46629,241.92000000000002,241.92000000000002,0,300
46630,252.0,252.0,0,300
46631,271.04,271.04,0,300
46632,462.0,462.0,0,300
46633,323.4,323.4,0,300
46634,107.52000000000004,107.52000000000004,0,300
46635,443.5200000000001,443.5200000000001,0,300
46636,252.0,252.0,0,300
46637,241.92000000000002,241.92000000000002,0,300
46638,194.04000000000002,194.04000000000002,0,300
46639,123.2,123.2,0,300
46640,369.6000000000001,369.6000000000001,0,300
46641,123.2,123.2,0,300
46642,378.0,378.0,0,300
46643,369.6000000000001,369.6000000000001,0,300
46644,369.6000000000001,369.6000000000001,0,300
46645,169.4,169.4,0,300
46646,241.92000000000002,241.92000000000002,0,300
46647,443.5200000000001,443.5200000000001,0,300
46648,169.4,169.4,0,300
46649,194.04000000000002,194.04000000000002,0,300
46650,378.0,378.0,0,300
46651,323.4,323.4,0,300
46652,415.8,415.8,0,300
46653,378.0,378.0,0,300
46654,123.2,123.2,0,300
46655,169.4,169.4,0,300
46656,147.84000000000003,147.84000000000003,0,300
46657,147.84000000000003,147.84000000000003,0,300
46658,134.4,134.4,0,300
46659,241.92000000000002,241.92000000000002,0,300
46660,323.4,323.4,0,300
46661,100.80000000000001,100.80000000000001,0,300
46662,188.16000000000005,188.16000000000005,0,300
46663,271.04,271.04,0,300
46664,252.0,252.0,0,300
46665,107.52000000000004,107.52000000000004,0,300
46666,378.0,378.0,0,300
46667,462.0,462.0,0,300
46668,169.4,169.4,0,300
46669,369.6000000000001,369.6000000000001,0,300
46670,271.04,271.04,0,300
46671,169.4,169.4,0,300
46672,123.2,123.2,0,300
46673,246.4,246.4,0,300
46674,246.4,246.4,0,300
46675,443.5200000000001,443.5200000000001,0,300
46676,241.92000000000002,241.92000000000002,0,300
46677,241.92000000000002,241.92000000000002,0,300
46678,188.16000000000005,188.16000000000005,0,300
46679,194.04000000000002,194.04000000000002,0,300
46680,100.80000000000001,100.80000000000001,0,300
46681,271.04,271.04,0,300
46682,462.0,462.0,0,300
46683,194.04000000000002,194.04000000000002,0,300
46684,443.5200000000001,443.5200000000001,0,300
46685,415.8,415.8,0,300
46686,252.0,252.0,0,300
46687,443.5200000000001,443.5200000000001,0,300
46688,246.4,246.4,0,300
46689,241.92000000000002,241.92000000000002,0,300
46690,462.0,462.0,0,300
46691,378.0,378.0,0,300
46692,252.0,252.0,0,300
46693,252.0,252.0,0,300
46694,246.4,246.4,0,300
46695,252.0,252.0,0,300
46696,100.80000000000001,100.80000000000001,0,300
46697,147.84000000000003,147.84000000000003,0,300
46698,147.84000000000003,147.84000000000003,0,300
46699,378.0,378.0,0,300
46700,443.5200000000001,443.5200000000001,0,300
46701,369.6000000000001,369.6000000000001,0,300
46702,252.0,252.0,0,300
46703,134.4,134.4,0,300
46704,462.0,462.0,0,300
46705,100.80000000000001,100.80000000000001,0,300
46706,123.2,123.2,0,300
46707,443.5200000000001,443.5200000000001,0,300
46708,271.04,271.04,0,300
46709,369.6000000000001,369.6000000000001,0,300
46710,134.4,134.4,0,300
46711,134.4,134.4,0,300
46712,271.04,271.04,0,300
46713,252.0,252.0,0,300
46714,443.5200000000001,443.5200000000001,0,300
46715,415.8,415.8,0,300
46716,123.2,123.2,0,300
46717,107.52000000000004,107.52000000000004,0,300
46718,369.6000000000001,369.6000000000001,0,300
46719,246.4,246.4,0,300
46720,369.6000000000001,369.6000000000001,0,300
46721,443.5200000000001,443.5200000000001,0,300
46722,169.4,169.4,0,300
46723,107.52000000000004,107.52000000000004,0,300
46724,462.0,462.0,0,300
46725,378.0,378.0,0,300
46726,147.84000000000003,147.84000000000003,0,300
46727,100.80000000000001,100.80000000000001,0,300
46728,134.4,134.4,0,300
46729,147.84000000000003,147.84000000000003,0,300
46730,323.4,323.4,0,300
46731,323.4,323.4,0,300
46732,188.16000000000005,188.16000000000005,0,300
46733,462.0,462.0,0,300
46734,415.8,415.8,0,300
46735,107.52000000000004,107.52000000000004,0,300
46736,107.52000000000004,107.52000000000004,0,300
46737,323.4,323.4,0,300
46738,462.0,462.0,0,300
46739,369.6000000000001,369.6000000000001,0,300
46740,369.6000000000001,369.6000000000001,0,300
46741,188.16000000000005,188.16000000000005,0,300
46742,378.0,378.0,0,300
46743,147.84000000000003,147.84000000000003,0,300
46744,252.0,252.0,0,300
46745,252.0,252.0,0,300
46746,188.16000000000005,188.16000000000005,0,300
46747,323.4,323.4,0,300
46748,169.4,169.4,0,300
46749,323.4,323.4,0,300
46750,123.2,123.2,0,300
46751,188.16000000000005,188.16000000000005,0,300
46752,415.8,415.8,0,300
46753,462.0,462.0,0,300
46754,369.6000000000001,369.6000000000001,0,300
46755,378.0,378.0,0,300
46756,134.4,134.4,0,300
46757,194.04000000000002,194.04000000000002,0,300
46758,100.80000000000001,100.80000000000001,0,300
46759,241.92000000000002,241.92000000000002,0,300
46760,246.4,246.4,0,300
46761,369.6000000000001,369.6000000000001,0,300
46762,271.04,271.04,0,300
46763,369.6000000000001,369.6000000000001,0,300
46764,252.0,252.0,0,300
46765,369.6000000000001,369.6000000000001,0,300
46766,147.84000000000003,147.84000000000003,0,300
46767,252.0,252.0,0,300
46768,188.16000000000005,188.16000000000005,0,300
46769,246.4,246.4,0,300
46770,415.8,415.8,0,300
46771,241.92000000000002,241.92000000000002,0,300
46772,194.04000000000002,194.04000000000002,0,300
46773,241.92000000000002,241.92000000000002,0,300
46774,252.0,252.0,0,300
46775,246.4,246.4,0,300
46776,369.6000000000001,369.6000000000001,0,300
46777,107.52000000000004,107.52000000000004,0,300
46778,369.6000000000001,369.6000000000001,0,300
46779,323.4,323.4,0,300
46780,271.04,271.04,0,300
46781,100.80000000000001,100.80000000000001,0,300
46782,252.0,252.0,0,300
46783,378.0,378.0,0,300
46784,323.4,323.4,0,300
46785,252.0,252.0,0,300
46786,369.6000000000001,369.6000000000001,0,300
46787,443.5200000000001,443.5200000000001,0,300
46788,123.2,123.2,0,300
46789,252.0,252.0,0,300
46790,369.6000000000001,369.6000000000001,0,300
46791,443.5200000000001,443.5200000000001,0,300
46792,107.52000000000004,107.52000000000004,0,300
46793,241.92000000000002,241.92000000000002,0,300
46794,169.4,169.4,0,300
46795,271.04,271.04,0,300
46796,241.92000000000002,241.92000000000002,0,300
46797,252.0,252.0,0,300
46798,169.4,169.4,0,300
46799,252.0,252.0,0,300
46800,369.6000000000001,369.6000000000001,0,300
46801,415.8,415.8,0,300
46802,107.52000000000004,107.52000000000004,0,300
46803,100.80000000000001,100.80000000000001,0,300
46804,369.6000000000001,369.6000000000001,0,300
46805,241.92000000000002,241.92000000000002,0,300
46806,169.4,169.4,0,300
46807,271.04,271.04,0,300
46808,271.04,271.04,0,300
46809,246.4,246.4,0,300
46810,147.84000000000003,147.84000000000003,0,300
46811,241.92000000000002,241.92000000000002,0,300
46812,123.2,123.2,0,300
46813,188.16000000000005,188.16000000000005,0,300
46814,107.52000000000004,107.52000000000004,0,300
46815,443.5200000000001,443.5200000000001,0,300
46816,107.52000000000004,107.52000000000004,0,300
46817,462.0,462.0,0,300
46818,323.4,323.4,0,300
46819,147.84000000000003,147.84000000000003,0,300
46820,369.6000000000001,369.6000000000001,0,300
46821,123.2,123.2,0,300
46822,415.8,415.8,0,300
46823,188.16000000000005,188.16000000000005,0,300
46824,134.4,134.4,0,300
46825,194.04000000000002,194.04000000000002,0,300
46826,271.04,271.04,0,300
46827,252.0,252.0,0,300
46828,369.6000000000001,369.6000000000001,0,300
46829,134.4,134.4,0,300
46830,271.04,271.04,0,300
46831,369.6000000000001,369.6000000000001,0,300
46832,369.6000000000001,369.6000000000001,0,300
46833,100.80000000000001,100.80000000000001,0,300
46834,169.4,169.4,0,300
46835,369.6000000000001,369.6000000000001,0,300
46836,369.6000000000001,369.6000000000001,0,300
46837,134.4,134.4,0,300
46838,443.5200000000001,443.5200000000001,0,300
46839,241.92000000000002,241.92000000000002,0,300
46840,169.4,169.4,0,300
46841,147.84000000000003,147.84000000000003,0,300
46842,100.80000000000001,100.80000000000001,0,300
46843,100.80000000000001,100.80000000000001,0,300
46844,188.16000000000005,188.16000000000005,0,300
46845,100.80000000000001,100.80000000000001,0,300
46846,194.04000000000002,194.04000000000002,0,300
46847,443.5200000000001,443.5200000000001,0,300
46848,271.04,271.04,0,300
46849,107.52000000000004,107.52000000000004,0,300
46850,378.0,378.0,0,300
46851,147.84000000000003,147.84000000000003,0,300
46852,443.5200000000001,443.5200000000001,0,300
46853,415.8,415.8,0,300
46854,271.04,271.04,0,300
46855,415.8,415.8,0,300
46856,134.4,134.4,0,300
46857,246.4,246.4,0,300
46858,134.4,134.4,0,300
46859,378.0,378.0,0,300
46860,246.4,246.4,0,300
46861,462.0,462.0,0,300
46862,415.8,415.8,0,300
46863,246.4,246.4,0,300
46864,323.4,323.4,0,300
46865,252.0,252.0,0,300
46866,323.4,323.4,0,300
46867,252.0,252.0,0,300
46868,100.80000000000001,100.80000000000001,0,300
46869,369.6000000000001,369.6000000000001,0,300
46870,100.80000000000001,100.80000000000001,0,300
46871,194.04000000000002,194.04000000000002,0,300
46872,252.0,252.0,0,300
46873,462.0,462.0,0,300
46874,271.04,271.04,0,300
46875,123.2,123.2,0,300
46876,134.4,134.4,0,300
46877,415.8,415.8,0,300
46878,443.5200000000001,443.5200000000001,0,300
46879,194.04000000000002,194.04000000000002,0,300
46880,252.0,252.0,0,300
46881,100.80000000000001,100.80000000000001,0,300
46882,107.52000000000004,107.52000000000004,0,300
46883,369.6000000000001,369.6000000000001,0,300
46884,415.8,415.8,0,300
46885,252.0,252.0,0,300
46886,134.4,134.4,0,300
46887,241.92000000000002,241.92000000000002,0,300
46888,188.16000000000005,188.16000000000005,0,300
46889,369.6000000000001,369.6000000000001,0,300
46890,107.52000000000004,107.52000000000004,0,300
46891,271.04,271.04,0,300
46892,252.0,252.0,0,300
46893,323.4,323.4,0,300
46894,147.84000000000003,147.84000000000003,0,300
46895,134.4,134.4,0,300
46896,252.0,252.0,0,300
46897,147.84000000000003,147.84000000000003,0,300
46898,271.04,271.04,0,300
46899,378.0,378.0,0,300
46900,369.6000000000001,369.6000000000001,0,300
46901,252.0,252.0,0,300
46902,252.0,252.0,0,300
46903,169.4,169.4,0,300
46904,415.8,415.8,0,300
46905,169.4,169.4,0,300
46906,169.4,169.4,0,300
46907,188.16000000000005,188.16000000000005,0,300
46908,462.0,462.0,0,300
46909,415.8,415.8,0,300
46910,369.6000000000001,369.6000000000001,0,300
46911,246.4,246.4,0,300
46912,169.4,169.4,0,300
46913,369.6000000000001,369.6000000000001,0,300
46914,252.0,252.0,0,300
46915,378.0,378.0,0,300
46916,123.2,123.2,0,300
46917,369.6000000000001,369.6000000000001,0,300
46918,415.8,415.8,0,300
46919,246.4,246.4,0,300
46920,188.16000000000005,188.16000000000005,0,300
46921,123.2,123.2,0,300
46922,107.52000000000004,107.52000000000004,0,300
46923,107.52000000000004,107.52000000000004,0,300
46924,188.16000000000005,188.16000000000005,0,300
46925,252.0,252.0,0,300
46926,443.5200000000001,443.5200000000001,0,300
46927,369.6000000000001,369.6000000000001,0,300
46928,123.2,123.2,0,300
46929,323.4,323.4,0,300
46930,246.4,246.4,0,300
46931,462.0,462.0,0,300
46932,100.80000000000001,100.80000000000001,0,300
46933,378.0,378.0,0,300
46934,323.4,323.4,0,300
46935,323.4,323.4,0,300
46936,415.8,415.8,0,300
46937,252.0,252.0,0,300
46938,100.80000000000001,100.80000000000001,0,300
46939,252.0,252.0,0,300
46940,369.6000000000001,369.6000000000001,0,300
46941,369.6000000000001,369.6000000000001,0,300
46942,443.5200000000001,443.5200000000001,0,300
46943,241.92000000000002,241.92000000000002,0,300
46944,369.6000000000001,369.6000000000001,0,300
46945,134.4,134.4,0,300
46946,443.5200000000001,443.5200000000001,0,300
46947,369.6000000000001,369.6000000000001,0,300
46948,107.52000000000004,107.52000000000004,0,300
46949,107.52000000000004,107.52000000000004,0,300
46950,241.92000000000002,241.92000000000002,0,300
46951,169.4,169.4,0,300
46952,123.2,123.2,0,300
46953,369.6000000000001,369.6000000000001,0,300
46954,369.6000000000001,369.6000000000001,0,300
46955,194.04000000000002,194.04000000000002,0,300
46956,323.4,323.4,0,300
46957,443.5200000000001,443.5200000000001,0,300
46958,369.6000000000001,369.6000000000001,0,300
46959,271.04,271.04,0,300
46960,241.92000000000002,241.92000000000002,0,300
46961,194.04000000000002,194.04000000000002,0,300
46962,169.4,169.4,0,300
46963,169.4,169.4,0,300
46964,369.6000000000001,369.6000000000001,0,300
46965,194.04000000000002,194.04000000000002,0,300
46966,123.2,123.2,0,300
46967,169.4,169.4,0,300
46968,188.16000000000005,188.16000000000005,0,300
46969,378.0,378.0,0,300
46970,443.5200000000001,443.5200000000001,0,300
46971,462.0,462.0,0,300
46972,369.6000000000001,369.6000000000001,0,300
46973,323.4,323.4,0,300
46974,169.4,169.4,0,300
46975,134.4,134.4,0,300
46976,369.6000000000001,369.6000000000001,0,300
46977,271.04,271.04,0,300
46978,271.04,271.04,0,300
46979,462.0,462.0,0,300
46980,188.16000000000005,188.16000000000005,0,300
46981,462.0,462.0,0,300
46982,378.0,378.0,0,300
46983,246.4,246.4,0,300
46984,462.0,462.0,0,300
46985,169.4,169.4,0,300
46986,194.04000000000002,194.04000000000002,0,300
46987,100.80000000000001,100.80000000000001,0,300
46988,369.6000000000001,369.6000000000001,0,300
46989,378.0,378.0,0,300
46990,369.6000000000001,369.6000000000001,0,300
46991,107.52000000000004,107.52000000000004,0,300
46992,369.6000000000001,369.6000000000001,0,300
46993,252.0,252.0,0,300
46994,134.4,134.4,0,300
46995,169.4,169.4,0,300
46996,252.0,252.0,0,300
46997,415.8,415.8,0,300
46998,100.80000000000001,100.80000000000001,0,300
46999,169.4,169.4,0,300
47000,169.4,169.4,0,300
47001,443.5200000000001,443.5200000000001,0,300
47002,169.4,169.4,0,300
47003,378.0,378.0,0,300
47004,107.52000000000004,107.52000000000004,0,300
47005,271.04,271.04,0,300
47006,246.4,246.4,0,300
47007,169.4,169.4,0,300
